id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,errors
7478927,01-01-2025 20:00:00,1008,5850,$2.67,Swipe Transaction,27076,Chicago,
7482613,02-01-2025 20:00:00,1008,2592,$2.88,Swipe Transaction,27076,Chicago,
7475329,01-01-2025 00:02:00,1129,102,$80.00,Swipe Transaction,27092,Vista,
7475331,01-01-2025 00:05:00,430,2860,$200.00,Swipe Transaction,27092,Crown Point,
7475345,01-01-2025 00:32:00,1129,5492,$100.00,Swipe Transaction,27092,Vista,
7475381,01-01-2025 01:25:00,430,5768,$200.00,Swipe Transaction,27092,Crown Point,
7475385,01-01-2025 01:37:00,1484,2527,$40.00,Swipe Transaction,27092,Pinetop,
7475410,01-01-2025 02:05:00,1097,4690,$100.00,Swipe Transaction,27092,Grand Rapids,
7475440,01-01-2025 02:39:00,706,4284,$160.00,Swipe Transaction,27092,Boulder Creek,
7475478,01-01-2025 03:49:00,442,112,$120.00,Swipe Transaction,27092,Belleville,
7475502,01-01-2025 04:31:00,1378,2921,$60.00,Swipe Transaction,27092,Suring,
7475521,01-01-2025 05:09:00,1378,4227,$60.00,Swipe Transaction,27092,Suring,
7475522,01-01-2025 05:10:00,630,2059,$60.00,Swipe Transaction,27092,Jacksonville,
7475526,01-01-2025 05:15:00,847,4531,$140.00,Swipe Transaction,27092,Billings,
7475541,01-01-2025 05:40:00,303,4194,$80.00,Swipe Transaction,27092,Brighton,
7475579,01-01-2025 06:02:00,847,4531,$100.00,Swipe Transaction,27092,Billings,
7475608,01-01-2025 06:10:00,357,5481,$140.00,Swipe Transaction,27092,Boston,
7475633,01-01-2025 06:17:00,1851,5528,$120.00,Swipe Transaction,27092,Youngsville,
7475659,01-01-2025 06:24:00,1944,1059,$100.00,Swipe Transaction,27092,Cleveland,
7475671,01-01-2025 06:30:00,177,3715,$100.00,Swipe Transaction,27092,Memphis,
7475688,01-01-2025 06:35:00,1969,4981,$100.00,Swipe Transaction,27092,Longboat Key,
7475739,01-01-2025 06:49:00,847,5107,$100.00,Swipe Transaction,27092,Billings,
7475750,01-01-2025 06:51:00,1456,5935,$120.00,Swipe Transaction,27092,Lucedale,
7475765,01-01-2025 06:56:00,277,5362,$60.00,Swipe Transaction,27092,Grenada,
7475771,01-01-2025 06:58:00,1189,164,$60.00,Swipe Transaction,27092,Albany,
7475773,01-01-2025 06:59:00,757,5458,$100.00,Swipe Transaction,27092,Brooklyn,
7475802,01-01-2025 07:04:00,1073,2547,$80.00,Swipe Transaction,27092,Shipshewana,
7475828,01-01-2025 07:09:00,1094,3755,$80.00,Swipe Transaction,27092,Boyne City,
7475869,01-01-2025 07:18:00,1774,4516,$60.00,Swipe Transaction,27092,Minneapolis,
7475871,01-01-2025 07:19:00,1156,175,$180.00,Swipe Transaction,27092,West New York,
7475879,01-01-2025 07:21:00,954,5586,$60.00,Swipe Transaction,27092,Riverside,
7475896,01-01-2025 07:26:00,757,4175,$140.00,Swipe Transaction,27092,Brooklyn,
7475910,01-01-2025 07:28:00,1857,5089,$140.00,Swipe Transaction,27092,Cherry Hill,
7475978,01-01-2025 07:46:00,668,3758,$40.00,Swipe Transaction,27092,Atlanta,
7475993,01-01-2025 07:48:00,1797,1127,$120.00,Swipe Transaction,27092,Kailua Kona,
7476043,01-01-2025 08:03:00,44,2932,$60.00,Swipe Transaction,27092,Medford,
7476049,01-01-2025 08:04:00,1241,3724,$100.00,Swipe Transaction,27092,Lebanon,
7476092,01-01-2025 08:15:00,819,3245,$40.00,Swipe Transaction,27092,Pittsburgh,
7476106,01-01-2025 08:19:00,615,5479,$120.00,Swipe Transaction,27092,Channelview,
7476201,01-01-2025 08:43:00,165,5146,$120.00,Swipe Transaction,27092,Oakland,
7476208,01-01-2025 08:45:00,1241,3724,$100.00,Swipe Transaction,27092,Lebanon,
7476211,01-01-2025 08:47:00,1018,3022,$80.00,Swipe Transaction,27092,Palm Coast,
7476210,01-01-2025 08:47:00,257,3816,$80.00,Swipe Transaction,27092,North Hollywood,
7476222,01-01-2025 08:50:00,860,5412,$60.00,Swipe Transaction,27092,Silver Spring,
7476294,01-01-2025 09:05:00,615,5479,$80.00,Swipe Transaction,27092,Channelview,
7476296,01-01-2025 09:06:00,165,5146,$120.00,Swipe Transaction,27092,Oakland,
7476330,01-01-2025 09:13:00,37,1183,$60.00,Swipe Transaction,27092,Skaneateles Falls,
7476350,01-01-2025 09:17:00,733,3707,$120.00,Swipe Transaction,27092,San Angelo,
7476375,01-01-2025 09:24:00,1528,4315,$80.00,Swipe Transaction,27092,Shreveport,
7476430,01-01-2025 09:36:00,750,3250,$100.00,Swipe Transaction,27092,Charlotte,
7476461,01-01-2025 09:42:00,860,5412,$40.00,Swipe Transaction,27092,Silver Spring,
7476484,01-01-2025 09:49:00,231,4221,$80.00,Swipe Transaction,27092,Newton Grove,
7476548,01-01-2025 10:02:00,1817,2530,$140.00,Swipe Transaction,27092,Texas City,
7476536,01-01-2025 10:02:00,354,4518,$80.00,Swipe Transaction,27092,Pueblo,
7476564,01-01-2025 10:06:00,1314,1140,$80.00,Swipe Transaction,27092,New Braunfels,
7476672,01-01-2025 10:30:00,984,3836,$140.00,Swipe Transaction,27092,Kissimmee,
7476712,01-01-2025 10:38:00,592,5946,$80.00,Swipe Transaction,27092,Hendersonville,
7476719,01-01-2025 10:39:00,1479,1139,$80.00,Swipe Transaction,27092,Atlanta,
7476735,01-01-2025 10:43:00,470,3733,$40.00,Swipe Transaction,27092,Muldrow,
7476744,01-01-2025 10:44:00,630,2059,$60.00,Swipe Transaction,27092,Jacksonville,
7476818,01-01-2025 10:59:00,1006,4723,$100.00,Swipe Transaction,27092,La Porte,
7476861,01-01-2025 11:11:00,154,159,$80.00,Swipe Transaction,27092,Newton Grove,
7476863,01-01-2025 11:11:00,470,5097,$80.00,Swipe Transaction,27092,Muldrow,
7476866,01-01-2025 11:11:00,641,5151,$100.00,Swipe Transaction,27092,Upper Sandusky,
7476879,01-01-2025 11:15:00,810,2149,$80.00,Swipe Transaction,27092,Louisville,
7476942,01-01-2025 11:26:00,1066,1126,$120.00,Swipe Transaction,27092,Newtown,
7476953,01-01-2025 11:28:00,1424,4710,$100.00,Swipe Transaction,27092,Lake Havasu City,
7476993,01-01-2025 11:36:00,1022,5148,$160.00,Swipe Transaction,27092,Charlotte,
7476999,01-01-2025 11:36:00,1837,259,$120.00,Swipe Transaction,27092,Los Angeles,
7477039,01-01-2025 11:45:00,1842,5426,$80.00,Swipe Transaction,27092,Rio Rancho,
7477068,01-01-2025 11:52:00,561,4575,$60.00,Swipe Transaction,27092,Keokuk,
7477084,01-01-2025 11:56:00,1575,224,$100.00,Swipe Transaction,27092,Osprey,
7477091,01-01-2025 11:57:00,827,2836,$80.00,Swipe Transaction,27092,Binghamton,
7477105,01-01-2025 11:59:00,1687,2509,$140.00,Swipe Transaction,27092,Rio Rancho,
7477129,01-01-2025 12:03:00,1720,2492,$140.00,Swipe Transaction,27092,Richmond,
7477178,01-01-2025 12:12:00,746,958,$80.00,Swipe Transaction,27092,Brooklyn,
7477186,01-01-2025 12:13:00,1155,2997,$120.00,Swipe Transaction,27092,Key Biscayne,
7477196,01-01-2025 12:14:00,1176,5003,$180.00,Swipe Transaction,27092,Terre Haute,
7477200,01-01-2025 12:15:00,261,30,$80.00,Swipe Transaction,27092,North Las Vegas,
7477222,01-01-2025 12:19:00,383,1092,$140.00,Swipe Transaction,27092,Great Falls,
7477240,01-01-2025 12:22:00,154,5393,$100.00,Swipe Transaction,27092,Newton Grove,
7477341,01-01-2025 12:43:00,242,5591,$60.00,Swipe Transaction,27092,Littleton,
7477453,01-01-2025 13:03:00,1651,3450,$100.00,Swipe Transaction,27092,San Antonio,
7477472,01-01-2025 13:08:00,265,5905,$100.00,Swipe Transaction,27092,Mcallen,
7477497,01-01-2025 13:12:00,1464,3677,$100.00,Swipe Transaction,27092,Schenectady,
7477551,01-01-2025 13:22:00,711,4689,$100.00,Swipe Transaction,27092,Belleville,
7477563,01-01-2025 13:25:00,1031,4714,$120.00,Swipe Transaction,27092,Castle Rock,
7477564,01-01-2025 13:25:00,1567,2916,$180.00,Swipe Transaction,27092,Binghamton,
7477579,01-01-2025 13:28:00,1039,5791,$80.00,Swipe Transaction,27092,Lompoc,
7477578,01-01-2025 13:28:00,751,5552,$100.00,Swipe Transaction,27092,Irving,
7477606,01-01-2025 13:34:00,676,3910,$80.00,Swipe Transaction,27092,Irving,
7477613,01-01-2025 13:36:00,77,5906,$100.00,Swipe Transaction,27092,Merced,
7477626,01-01-2025 13:38:00,335,5131,$100.00,Swipe Transaction,27092,Palm Beach Gardens,
7477636,01-01-2025 13:41:00,1720,2492,$120.00,Swipe Transaction,27092,Richmond,
7477652,01-01-2025 13:46:00,711,4689,$80.00,Swipe Transaction,27092,Belleville,
7477675,01-01-2025 13:52:00,73,4713,$200.00,Swipe Transaction,27092,Newburgh,
7477721,01-01-2025 14:05:00,760,5876,$60.00,Swipe Transaction,27092,Upper Sandusky,
7477738,01-01-2025 14:08:00,1083,5173,$160.00,Swipe Transaction,27092,Bowling Green,
7477745,01-01-2025 14:09:00,1403,2830,$100.00,Swipe Transaction,27092,Bumpass,
7477760,01-01-2025 14:12:00,1105,2036,$100.00,Swipe Transaction,27092,Scarbro,
7477768,01-01-2025 14:15:00,1066,1126,$120.00,Swipe Transaction,27092,Newtown,
7477788,01-01-2025 14:19:00,1039,5004,$60.00,Swipe Transaction,27092,Lompoc,
7477825,01-01-2025 14:29:00,868,3292,$60.00,Swipe Transaction,27092,Oklahoma City,
7477828,01-01-2025 14:30:00,840,2083,$160.00,Swipe Transaction,27092,San Mateo,
7477885,01-01-2025 14:43:00,1528,3752,$100.00,Swipe Transaction,27092,Shreveport,
7477970,01-01-2025 15:06:00,1385,3807,$160.00,Swipe Transaction,27092,Minneapolis,
7478006,01-01-2025 15:15:00,1928,2434,$100.00,Swipe Transaction,27092,Vancouver,
7478015,01-01-2025 15:18:00,1463,5499,$120.00,Swipe Transaction,27092,Newburgh,
7478071,01-01-2025 15:34:00,1463,5499,$120.00,Swipe Transaction,27092,Newburgh,
7478107,01-01-2025 15:43:00,961,2201,$0.00,Swipe Transaction,27092,Wilkes Barre,
7478136,01-01-2025 15:51:00,564,5887,$40.00,Swipe Transaction,27092,Randolph,
7478178,01-01-2025 16:00:00,464,3233,$80.00,Swipe Transaction,27092,Orlando,
7478255,01-01-2025 16:21:00,107,5349,$100.00,Swipe Transaction,27092,Lonoke,
7478273,01-01-2025 16:24:00,872,4132,$100.00,Swipe Transaction,27092,Maywood,
7478290,01-01-2025 16:29:00,1173,3214,$120.00,Swipe Transaction,27092,Gillette,
7478303,01-01-2025 16:32:00,387,4601,$40.00,Swipe Transaction,27092,Berea,
7478337,01-01-2025 16:38:00,1956,1125,$20.00,Swipe Transaction,27092,Corona,
7478346,01-01-2025 16:41:00,68,5435,$60.00,Swipe Transaction,27092,Cedarburg,
7478365,01-01-2025 16:44:00,1247,5837,$160.00,Swipe Transaction,27092,Bakersfield,
7478361,01-01-2025 16:44:00,285,2156,$140.00,Swipe Transaction,27092,San Jose,
7478408,01-01-2025 16:55:00,885,5852,$80.00,Swipe Transaction,27092,Springfield,
7478416,01-01-2025 16:57:00,1052,3651,$100.00,Swipe Transaction,27092,Pittsburg,
7478428,01-01-2025 16:59:00,1700,2581,$100.00,Swipe Transaction,27092,Wooster,
7478430,01-01-2025 17:00:00,614,2953,$0.00,Swipe Transaction,27092,Gastonia,
7478431,01-01-2025 17:00:00,776,5859,$160.00,Swipe Transaction,27092,Memphis,
7478475,01-01-2025 17:17:00,1651,3450,$100.00,Swipe Transaction,27092,San Antonio,
7478500,01-01-2025 17:29:00,126,5872,$60.00,Swipe Transaction,27092,Marvell,
7478502,01-01-2025 17:29:00,895,217,$80.00,Swipe Transaction,27092,Fontana,
7478520,01-01-2025 17:36:00,1897,4948,$180.00,Swipe Transaction,27092,Wantagh,
7478594,01-01-2025 18:02:00,655,2133,$20.00,Swipe Transaction,27092,Madison,Insufficient Balance
7478629,01-01-2025 18:16:00,287,4118,$100.00,Swipe Transaction,27092,Texas City,
7478656,01-01-2025 18:25:00,1207,5805,$120.00,Swipe Transaction,27092,Clinton,
7478659,01-01-2025 18:27:00,655,2133,$20.00,Swipe Transaction,27092,Madison,
7478685,01-01-2025 18:36:00,1082,3308,$40.00,Swipe Transaction,27092,Fresno,
7478695,01-01-2025 18:38:00,285,5747,$100.00,Swipe Transaction,27092,San Jose,
7478700,01-01-2025 18:39:00,1008,5850,$80.00,Swipe Transaction,27092,Chicago,
7478705,01-01-2025 18:40:00,655,2133,$20.00,Swipe Transaction,27092,Madison,
7478815,01-01-2025 19:19:00,205,2861,$80.00,Swipe Transaction,27092,Malta,
7478822,01-01-2025 19:22:00,1733,5013,$100.00,Swipe Transaction,27092,Barbourville,
7478837,01-01-2025 19:29:00,1490,5950,$120.00,Swipe Transaction,27092,Louisville,
7478865,01-01-2025 19:39:00,1885,2435,$80.00,Swipe Transaction,27092,Atlanta,
7478901,01-01-2025 19:52:00,1341,1008,$40.00,Swipe Transaction,27092,Lagrange,
7478919,01-01-2025 19:58:00,547,5526,$100.00,Swipe Transaction,27092,Eagle,
7478955,01-01-2025 20:08:00,1812,2531,$100.00,Swipe Transaction,27092,Searcy,
7478988,01-01-2025 20:21:00,79,2931,$80.00,Swipe Transaction,27092,Milton,
7478994,01-01-2025 20:23:00,550,163,$80.00,Swipe Transaction,27092,Rockford,Insufficient Balance
7478998,01-01-2025 20:26:00,550,1,$40.00,Swipe Transaction,27092,Rockford,
7479054,01-01-2025 20:44:00,711,4689,$80.00,Swipe Transaction,27092,Belleville,
7479065,01-01-2025 20:47:00,1066,1126,$80.00,Swipe Transaction,27092,Newtown,
7479079,01-01-2025 20:54:00,1528,5828,$120.00,Swipe Transaction,27092,Shreveport,
7479082,01-01-2025 20:56:00,79,2931,$100.00,Swipe Transaction,27092,Milton,
7479131,01-01-2025 21:16:00,556,2,$40.00,Swipe Transaction,27092,Clinton,
7479138,01-01-2025 21:19:00,985,3862,$140.00,Swipe Transaction,27092,Brooklyn,
7479166,01-01-2025 21:27:00,1936,3006,$160.00,Swipe Transaction,27092,Williston,
7479175,01-01-2025 21:31:00,630,2059,$120.00,Swipe Transaction,27092,Jacksonville,
7479208,01-01-2025 21:48:00,87,109,$20.00,Swipe Transaction,27092,Leander,
7479218,01-01-2025 21:52:00,264,2239,$40.00,Swipe Transaction,27092,Mechanicsburg,
7479269,01-01-2025 22:13:00,1776,4938,$80.00,Swipe Transaction,27092,Saint Clairsville,
7479271,01-01-2025 22:14:00,630,2059,$100.00,Swipe Transaction,27092,Jacksonville,
7479341,01-01-2025 22:37:00,200,2875,$80.00,Swipe Transaction,27092,Huntington,
7479374,01-01-2025 22:49:00,200,2875,$100.00,Swipe Transaction,27092,Huntington,Technical Glitch
7479380,01-01-2025 22:51:00,1253,3841,$100.00,Swipe Transaction,27092,New York,
7479388,01-01-2025 22:56:00,467,3914,$40.00,Swipe Transaction,27092,Chattanooga,
7479394,01-01-2025 22:58:00,1253,3841,$120.00,Swipe Transaction,27092,New York,Insufficient Balance
7479410,01-01-2025 23:23:00,1610,5879,$40.00,Swipe Transaction,27092,Meridian,
7479432,01-01-2025 23:46:00,1610,5879,$40.00,Swipe Transaction,27092,Meridian,
7479453,02-01-2025 00:07:00,430,2860,$140.00,Swipe Transaction,27092,Crown Point,
7479462,02-01-2025 00:21:00,1129,5492,$100.00,Swipe Transaction,27092,Vista,
7479473,02-01-2025 00:32:00,1849,1011,$80.00,Swipe Transaction,27092,Lakewood,
7479505,02-01-2025 01:22:00,4,3413,$100.00,Swipe Transaction,27092,Seattle,
7479520,02-01-2025 01:44:00,1484,2527,$20.00,Swipe Transaction,27092,Pinetop,
7479558,02-01-2025 03:15:00,747,2549,$100.00,Swipe Transaction,27092,Lima,
7479565,02-01-2025 03:34:00,442,112,$120.00,Swipe Transaction,27092,Hazelwood,
7479605,02-01-2025 05:04:00,1378,2921,$60.00,Swipe Transaction,27092,Suring,
7479613,02-01-2025 05:19:00,630,4520,$100.00,Swipe Transaction,27092,Jacksonville,
7479661,02-01-2025 06:08:00,847,4531,$100.00,Swipe Transaction,27092,Billings,
7479668,02-01-2025 06:09:00,1560,2501,$80.00,Swipe Transaction,27092,Cedar Falls,
7479731,02-01-2025 06:31:00,1156,175,$200.00,Swipe Transaction,27092,West New York,
7479763,02-01-2025 06:44:00,1156,3280,$180.00,Swipe Transaction,27092,West New York,Bad PIN
7479775,02-01-2025 06:48:00,1237,2017,$120.00,Swipe Transaction,27092,Zion,
7479777,02-01-2025 06:49:00,285,2156,$80.00,Swipe Transaction,27092,San Jose,
7479781,02-01-2025 06:50:00,674,5348,$60.00,Swipe Transaction,27092,San Diego,
7479788,02-01-2025 06:51:00,1456,2211,$100.00,Swipe Transaction,27092,Lucedale,
7479808,02-01-2025 07:00:00,1774,2003,$80.00,Swipe Transaction,27092,Minneapolis,
7479810,02-01-2025 07:00:00,1857,5089,$100.00,Swipe Transaction,27092,Cherry Hill,
7479814,02-01-2025 07:02:00,757,5458,$100.00,Swipe Transaction,27092,Brooklyn,
7479822,02-01-2025 07:03:00,1422,3212,$80.00,Swipe Transaction,27092,Benson,
7479855,02-01-2025 07:14:00,954,2220,$60.00,Swipe Transaction,27092,Riverside,
7479857,02-01-2025 07:15:00,177,3715,$140.00,Swipe Transaction,27092,Memphis,
7479873,02-01-2025 07:19:00,81,2962,$120.00,Swipe Transaction,27092,San Antonio,
7479877,02-01-2025 07:20:00,1094,3755,$120.00,Swipe Transaction,27092,Boyne City,
7479882,02-01-2025 07:22:00,1094,138,$100.00,Swipe Transaction,27092,Boyne City,Insufficient Balance
7479889,02-01-2025 07:23:00,1156,175,$140.00,Swipe Transaction,27092,West New York,
7479898,02-01-2025 07:24:00,1169,2485,$80.00,Swipe Transaction,27092,San Marcos,
7480018,02-01-2025 07:52:00,615,5479,$160.00,Swipe Transaction,27092,Channelview,
7480060,02-01-2025 08:04:00,1561,3386,$120.00,Swipe Transaction,27092,Lancaster,
7480071,02-01-2025 08:07:00,1179,2545,$100.00,Swipe Transaction,27092,Chesapeake,
7480094,02-01-2025 08:14:00,34,1166,$40.00,Swipe Transaction,27092,Sacramento,
7480148,02-01-2025 08:27:00,44,2932,$60.00,Swipe Transaction,27092,Medford,
7480184,02-01-2025 08:39:00,1018,5970,$80.00,Swipe Transaction,27092,Palm Coast,
7480196,02-01-2025 08:43:00,257,3816,$40.00,Swipe Transaction,27092,North Hollywood,
7480279,02-01-2025 09:10:00,702,4199,$160.00,Swipe Transaction,27092,Wantagh,Insufficient Balance
7480314,02-01-2025 09:20:00,1528,2491,$80.00,Swipe Transaction,27092,Shreveport,
7480312,02-01-2025 09:20:00,758,5115,$60.00,Swipe Transaction,27092,Chula Vista,
7480327,02-01-2025 09:24:00,733,3707,$120.00,Swipe Transaction,27092,San Angelo,
7480335,02-01-2025 09:26:00,702,4199,$100.00,Swipe Transaction,27092,Wantagh,
7480342,02-01-2025 09:28:00,165,5146,$100.00,Swipe Transaction,27092,Oakland,
7480405,02-01-2025 09:44:00,1026,2891,$140.00,Swipe Transaction,27092,Dinuba,
7480440,02-01-2025 09:52:00,1983,3399,$60.00,Swipe Transaction,27092,San Juan Capistrano,
7480560,02-01-2025 10:25:00,649,251,$100.00,Swipe Transaction,27092,Newburgh,
7480571,02-01-2025 10:27:00,1817,2530,$140.00,Swipe Transaction,27092,Texas City,
7480619,02-01-2025 10:40:00,630,4520,$100.00,Swipe Transaction,27092,Jacksonville,
7480657,02-01-2025 10:47:00,1791,4587,$100.00,Swipe Transaction,27092,Indianapolis,
7480687,02-01-2025 10:54:00,470,3733,$60.00,Swipe Transaction,27092,Muldrow,
7480695,02-01-2025 10:56:00,1121,5817,$20.00,Swipe Transaction,27092,Conway,
7480749,02-01-2025 11:10:00,154,159,$120.00,Swipe Transaction,27092,Newton Grove,
7480765,02-01-2025 11:12:00,1066,1126,$100.00,Swipe Transaction,27092,Newtown,
7480798,02-01-2025 11:21:00,810,4309,$100.00,Swipe Transaction,27092,Louisville,
7480869,02-01-2025 11:39:00,1842,5426,$80.00,Swipe Transaction,27092,Rio Rancho,
7480875,02-01-2025 11:42:00,979,5421,$120.00,Swipe Transaction,27092,Pomona,
7480901,02-01-2025 11:48:00,641,4718,$40.00,Swipe Transaction,27092,Upper Sandusky,
7480909,02-01-2025 11:50:00,565,5459,$40.00,Swipe Transaction,27092,Carrollton,
7480922,02-01-2025 11:52:00,1424,4710,$80.00,Swipe Transaction,27092,Lake Havasu City,
7480944,02-01-2025 11:57:00,1575,224,$100.00,Swipe Transaction,27092,Osprey,
7480953,02-01-2025 12:01:00,746,958,$80.00,Swipe Transaction,27092,Brooklyn,
7480960,02-01-2025 12:03:00,248,1030,$100.00,Swipe Transaction,27092,Tampa,
7480966,02-01-2025 12:04:00,1605,3231,$60.00,Swipe Transaction,27092,Amelia,
7480967,02-01-2025 12:04:00,1694,5944,$100.00,Swipe Transaction,27092,Caldwell,
7481003,02-01-2025 12:11:00,1873,4741,$40.00,Swipe Transaction,27092,El Paso,
7480999,02-01-2025 12:11:00,261,30,$40.00,Swipe Transaction,27092,North Las Vegas,
7481101,02-01-2025 12:38:00,1130,2446,$100.00,Swipe Transaction,27092,Bellevue,
7481107,02-01-2025 12:40:00,497,2829,$100.00,Swipe Transaction,27092,Woonsocket,
7481133,02-01-2025 12:47:00,1575,5582,$100.00,Swipe Transaction,27092,Osprey,
7481131,02-01-2025 12:47:00,242,5591,$80.00,Swipe Transaction,27092,Littleton,
7481135,02-01-2025 12:48:00,122,2134,$100.00,Swipe Transaction,27092,Covington,
7481200,02-01-2025 13:03:00,1569,2392,$40.00,Swipe Transaction,27092,Woonsocket,Insufficient Balance
7481211,02-01-2025 13:05:00,1031,3770,$180.00,Swipe Transaction,27092,Castle Rock,
7481219,02-01-2025 13:06:00,1464,3677,$120.00,Swipe Transaction,27092,Schenectady,
7481262,02-01-2025 13:14:00,1840,3660,$60.00,Swipe Transaction,27092,Beaverton,
7481264,02-01-2025 13:15:00,711,4689,$80.00,Swipe Transaction,27092,Belleville,
7481272,02-01-2025 13:16:00,1567,2916,$100.00,Swipe Transaction,27092,Binghamton,
7481287,02-01-2025 13:19:00,1720,2492,$60.00,Swipe Transaction,27092,Fort Worth,
7481312,02-01-2025 13:25:00,1569,2458,$60.00,Swipe Transaction,27092,Woonsocket,
7481386,02-01-2025 13:41:00,1083,5527,$60.00,Swipe Transaction,27092,Bowling Green,
7481403,02-01-2025 13:44:00,760,5876,$60.00,Swipe Transaction,27092,Upper Sandusky,
7481417,02-01-2025 13:47:00,791,3908,$120.00,Swipe Transaction,27092,Chino,
7481426,02-01-2025 13:48:00,1538,3206,$100.00,Swipe Transaction,27092,New York,
7481469,02-01-2025 14:01:00,1105,2036,$80.00,Swipe Transaction,27092,Leander,
7481483,02-01-2025 14:04:00,1066,1126,$80.00,Swipe Transaction,27092,Newtown,
7481489,02-01-2025 14:05:00,1403,5976,$140.00,Swipe Transaction,27092,Bumpass,
7481492,02-01-2025 14:06:00,760,5876,$40.00,Swipe Transaction,27092,Upper Sandusky,
7481505,02-01-2025 14:09:00,40,2437,$60.00,Swipe Transaction,27092,Chillicothe,
7481527,02-01-2025 14:14:00,1039,4937,$60.00,Swipe Transaction,27092,Lompoc,
7481548,02-01-2025 14:18:00,1058,4102,$100.00,Swipe Transaction,27092,Gallatin,
7481557,02-01-2025 14:21:00,77,2438,$100.00,Swipe Transaction,27092,Mechanicsburg,
7481561,02-01-2025 14:22:00,1525,1077,$120.00,Swipe Transaction,27092,Kenner,
7481568,02-01-2025 14:24:00,1083,3447,$100.00,Swipe Transaction,27092,Bowling Green,
7481593,02-01-2025 14:30:00,1787,4645,$160.00,Swipe Transaction,27092,Barbourville,
7481654,02-01-2025 14:45:00,1028,2564,$140.00,Swipe Transaction,27092,Chicago,
7481652,02-01-2025 14:45:00,840,37,$120.00,Swipe Transaction,27092,San Mateo,
7481687,02-01-2025 14:52:00,1105,2036,$100.00,Swipe Transaction,27092,Leander,
7481703,02-01-2025 14:57:00,1411,3778,$60.00,Swipe Transaction,27092,Hoffman Estates,
7481704,02-01-2025 14:57:00,1528,4315,$100.00,Swipe Transaction,27092,Shreveport,
7481724,02-01-2025 15:01:00,96,3773,$180.00,Swipe Transaction,27092,Yorba Linda,
7481743,02-01-2025 15:04:00,1385,3807,$60.00,Swipe Transaction,27092,Minneapolis,
7481781,02-01-2025 15:15:00,1528,3752,$60.00,Swipe Transaction,27092,Shreveport,
7481799,02-01-2025 15:19:00,1463,5499,$80.00,Swipe Transaction,27092,Newburgh,
7481903,02-01-2025 15:48:00,464,3233,$100.00,Swipe Transaction,27092,Orlando,
7481918,02-01-2025 15:52:00,564,5887,$40.00,Swipe Transaction,27092,Randolph,
7481927,02-01-2025 15:54:00,323,5977,$60.00,Swipe Transaction,27092,Fresno,
7481940,02-01-2025 15:56:00,545,1120,$60.00,Swipe Transaction,27092,Clinton,
7481970,02-01-2025 16:04:00,464,3233,$120.00,Swipe Transaction,27092,Orlando,
7482002,02-01-2025 16:10:00,1827,4546,$40.00,Swipe Transaction,27092,Vista,
7482039,02-01-2025 16:23:00,754,5380,$40.00,Swipe Transaction,27092,Anderson,
7482090,02-01-2025 16:35:00,1648,1187,$240.00,Swipe Transaction,27092,Cherry Hill,
7482104,02-01-2025 16:39:00,351,4512,$100.00,Swipe Transaction,27092,Flushing,
7482108,02-01-2025 16:41:00,68,4648,$60.00,Swipe Transaction,27092,Cedarburg,
7482170,02-01-2025 16:56:00,1503,5350,$80.00,Swipe Transaction,27092,Montgomery,
7482172,02-01-2025 16:57:00,708,5165,$320.00,Swipe Transaction,27092,Staten Island,
7482181,02-01-2025 16:59:00,1052,5460,$120.00,Swipe Transaction,27092,Pittsburg,
7482233,02-01-2025 17:17:00,776,5859,$120.00,Swipe Transaction,27092,Memphis,
7482252,02-01-2025 17:21:00,1239,3744,$100.00,Swipe Transaction,27092,Corona,
7482255,02-01-2025 17:22:00,126,5497,$60.00,Swipe Transaction,27092,Marvell,
7482264,02-01-2025 17:26:00,823,2868,$20.00,Swipe Transaction,27092,Suffolk,
7482301,02-01-2025 17:41:00,776,5859,$140.00,Swipe Transaction,27092,Memphis,
7482364,02-01-2025 18:07:00,1207,5805,$140.00,Swipe Transaction,27092,Clinton,
7482377,02-01-2025 18:13:00,614,2094,$0.00,Swipe Transaction,27092,Gastonia,
7482393,02-01-2025 18:20:00,285,2927,$120.00,Swipe Transaction,27092,San Jose,
7482405,02-01-2025 18:25:00,655,4134,$20.00,Swipe Transaction,27092,Madison,
7482420,02-01-2025 18:31:00,1733,5013,$80.00,Swipe Transaction,27092,Barbourville,Insufficient Balance
7482441,02-01-2025 18:36:00,1196,4542,$100.00,Swipe Transaction,27092,Lake Havasu City,
7482448,02-01-2025 18:40:00,285,2927,$120.00,Swipe Transaction,27092,San Jose,
7482468,02-01-2025 18:49:00,1733,5013,$80.00,Swipe Transaction,27092,Barbourville,
7482553,02-01-2025 19:26:00,1733,5013,$80.00,Swipe Transaction,27092,Barbourville,
7482558,02-01-2025 19:31:00,1885,3424,$80.00,Swipe Transaction,27092,Atlanta,
7482566,02-01-2025 19:37:00,1127,4641,$160.00,Swipe Transaction,27092,Naples,
7482635,02-01-2025 20:11:00,386,3673,$20.00,Swipe Transaction,27092,Worcester,
7482637,02-01-2025 20:12:00,374,3791,$60.00,Swipe Transaction,27092,Sacramento,
7482659,02-01-2025 20:26:00,59,1001,$140.00,Swipe Transaction,27092,Clovis,
7482674,02-01-2025 20:30:00,1891,5047,$140.00,Swipe Transaction,27092,Daytona Beach,
